#{"t_start": 1744321262.6129818, "env_id": "None"}
r,l,t
49.590034,101,10411.227565
182.03984,286,10412.389302
416.15976,434,10414.045505
415.40955,444,10415.704579
113.569954,183,10417.544505
235.48967,361,10418.971277
232.64963,365,10420.422926
166.1598,269,10421.486545
166.6399,271,10422.556637
411.85968,439,10424.282764
49.99002,111,10424.791662
389.13977,416,10427.374187
421.54996,435,10429.09762
180.65971,284,10430.276081
233.49954,360,10431.792358
51.53003,107,10432.340611
50.37004,103,10432.833493
72.72001,123,10433.453008
414.26968,433,10436.077998
383.3899,381,10437.565348
76.88006,132,10438.217038
51.86003,104,10438.713577
113.14991,180,10439.499182
46.869995,113,10440.038079
421.15982,439,10441.691976
418.15985,434,10443.347884
111.58996,186,10444.139491
111.54992,180,10445.939408
165.3199,273,10447.088075
374.54965,380,10448.597525
76.43998,136,10449.22489
419.83987,436,10450.968389
231.04958,385,10452.435928
75.83001,137,10453.026774
163.24988,270,10455.106876
43.10005,110,10455.644765
76.08005,132,10456.264474
416.3699,433,10457.93029
101.98995,191,10458.758852
376.54965,380,10460.332054
180.3597,294,10461.48697
215.29956,335,10462.814771
45.770035,103,10464.280625
161.93983,271,10465.412143
412.76978,433,10467.06562
411.2897,431,10468.786541
179.68967,281,10469.936509
162.53983,261,10470.998873
43.580063,102,10471.478928
387.23972,416,10474.111923
378.67947,377,10475.618324
415.81976,433,10477.303319
50.79003,101,10477.789522
75.37,133,10478.363657
171.81969,268,10479.425215
390.28976,401,10480.935964
222.3895,331,10483.27067
419.53,437,10485.00493
44.17,113,10485.562253
179.08974,291,10486.7305
385.73978,416,10488.371726
42.570076,113,10488.923459
416.26987,433,10490.556622
49.890007,111,10492.255704
48.360023,109,10492.795898
377.2795,377,10494.27437
49.72,108,10494.813588
44.17003,103,10495.301611
212.35953,324,10496.576268
98.69998,180,10497.358521
178.80957,299,10498.51302
170.91962,258,10499.573331
179.61966,288,10501.790847
50.600014,110,10502.341696
51.710014,109,10502.862601
187.44981,300,10504.054693
50.51004,99,10504.525248
78.430046,132,10505.142468
99.999985,180,10505.903612
406.76968,433,10507.530635
51.690025,111,10508.028089
167.81966,268,10509.076584
70.09005,121,10509.604143
217.37961,322,10511.854186
119.38987,211,10512.730597
180.2498,285,10513.908246
44.870018,103,10514.417264
232.21967,363,10515.800653
72.629974,137,10516.453099
177.37967,292,10517.645504
407.16974,433,10519.272739
170.05959,259,10521.371691
93.22994,172,10522.073016
216.42961,332,10523.396585
98.26993,193,10524.230715
411.59967,435,10525.969658
376.79968,380,10527.457496
376.81964,378,10530.071874
116.94996,180,10530.816673
73.780045,132,10531.39244
418.16992,443,10533.052606
81.18007,132,10533.688745
216.7496,325,10534.904221
406.26984,433,10536.566278
222.79956,370,10539.034578
405.9296,417,10540.624963
92.419914,173,10541.389169
50.35003,105,10541.933247
44.370026,103,10542.471483
50.490044,101,10542.971547
43.80008,110,10543.505061
368.53958,396,10545.084084
50.060036,104,10545.564931
75.08003,132,10546.24682
50.010025,109,10546.821238
50.510017,109,10547.32557
390.98984,401,10549.855278
213.96954,333,10551.185146
211.4296,322,10552.422271
413.01965,433,10554.086884
54.560036,99,10554.572151
411.97955,437,10556.317313
376.4695,378,10558.835567
50.30004,100,10559.340426
52.340034,106,10559.837525
213.21951,333,10561.131253
169.01967,258,10562.174633
405.06985,433,10563.8369
180.57974,292,10565.011569
39.860054,104,10565.547312
402.22952,422,10568.206882
41.560066,104,10568.749194
50.490044,101,10569.204017
95.65993,169,10569.922466
407.21994,438,10571.633656
180.54979,285,10572.743802
100.299965,180,10573.494111
95.149925,180,10574.207347
78.630066,132,10574.816868
231.5896,381,10577.35932
170.04988,275,10578.441993
376.9898,396,10579.95721
386.38974,401,10581.565651
231.28952,361,10582.926743
75.42999,137,10583.571532
52.490036,111,10584.10806
378.13962,391,10586.739086
155.86964,268,10587.845114
44.880028,102,10588.373537
377.5794,377,10589.848476
408.2599,434,10591.502383
403.17972,437,10593.179193
122.40986,219,10594.139352
51.290016,111,10595.677394
100.469986,193,10596.493718
415.00974,434,10598.22041
193.65977,309,10599.475034
103.57996,192,10600.28765
173.60966,299,10601.45519
402.85962,434,10603.259474
415.21976,433,10605.920542
98.89994,190,10606.713474
167.26985,268,10607.825861
93.14995,180,10608.600332
44.460014,104,10609.101759
416.56985,433,10610.723649
210.03958,321,10612.062882
51.780014,112,10612.617239
404.38983,431,10615.281078
226.88959,361,10616.757156
378.1195,383,10618.262106
390.08994,401,10619.873405
178.9597,294,10621.063024
97.049965,180,10621.868684
43.260063,104,10622.376694
415.57977,432,10625.146038
53.240044,106,10625.645365
165.84985,270,10626.734567
165.52985,272,10627.86693
405.61993,438,10629.542119
165.83981,271,10630.631373
43.370064,103,10631.131602
72.87,133,10631.721394
73.51998,138,10633.473244
118.5899,211,10634.4007
43.57007,113,10634.930441
408.85992,434,10636.652411
111.049904,180,10637.449505
167.05988,269,10638.554429
181.02982,297,10639.718561
165.06987,268,10640.790336
101.01998,188,10641.599447
123.82992,207,10643.471224
407.63983,436,10645.363297
378.27945,382,10646.918063
77.14999,135,10647.53815
98.649956,180,10648.295984
162.67992,272,10649.38127
406.56998,433,10651.112232
414.76987,433,10653.842486
45.150024,105,10654.387057
231.26955,363,10655.828172
161.56982,273,10656.898675
75.97,133,10657.551061
178.20972,289,10658.798119
123.61993,208,10659.680718
54.160034,99,10660.200407
179.36964,293,10662.382568
407.0394,426,10664.025845
50.00004,110,10664.579108
51.55004,105,10665.101839
94.25992,169,10665.835923
236.32964,352,10667.200314
161.61992,263,10668.243447
412.25974,434,10669.924195
74.369995,133,10671.571468
103.789925,191,10672.379024
388.68973,401,10674.004733
418.25977,439,10675.658155
213.82959,322,10676.945551
182.79973,310,10678.251041
381.22958,377,10680.722993
44.35003,105,10681.267354
44.670006,113,10681.842019
121.539955,216,10682.796512
46.68,112,10683.341598
381.52963,377,10684.746488
76.63002,137,10685.402701
51.01004,99,10685.867786
75.38001,132,10686.478749
164.22989,277,10687.620212
44.600014,110,10688.1465
45.270027,103,10688.632209
388.3899,401,10691.288846
113.60998,184,10692.038553
75.410034,129,10692.613503
412.84973,435,10694.370543
380.1796,377,10695.894027
45.16999,113,10696.415111
43.210068,109,10696.920279
107.94994,180,10697.714577
101.56998,193,10698.550238
179.75967,284,10700.699428
111.23992,181,10701.470312
123.95995,214,10702.362835
47.88005,87,10702.803594
99.25997,169,10703.57482
180.86975,293,10704.767634
52.510048,99,10705.225014
226.12958,357,10706.699849
46.370026,103,10707.167062
76.08001,132,10707.805845
75.62,138,10708.415609
74.470024,133,10709.018367
233.30963,354,10711.40451
44.04001,106,10711.894301
75.25,135,10712.46907
225.24951,355,10713.893286
412.74976,435,10715.548085
166.47986,272,10716.692648
101.869934,193,10717.550296
76.449974,135,10718.135293
76.03998,136,10719.780349
46.370033,103,10720.303779
52.100044,100,10720.803534
45.120018,108,10721.314251
392.7897,401,10722.898286
111.55994,179,10723.688981
236.98943,371,10725.142962
415.13974,436,10726.869474
121.60992,209,10727.740652
379.38995,396,10730.306304
69.890045,121,10730.919704
237.98961,361,10732.312344
182.0097,289,10733.439432
220.97955,337,10734.75446
111.98997,186,10735.538364
109.38998,186,10736.300452
98.02996,172,10737.028631
111.43993,181,10738.948795
422.2098,444,10740.701263
184.7997,290,10741.859278
406.1296,422,10743.525666
182.55988,284,10744.729419
381.32953,377,10746.17689
185.00967,299,10748.355563
382.64963,385,10749.854947
55.100044,105,10750.337964
78.48006,132,10750.89259
77.05002,135,10751.529109
183.55978,284,10752.634191
235.55963,354,10754.0246
169.96986,268,10755.108709
185.06982,283,10757.206805
76.65998,134,10757.832679
423.87985,442,10759.516627
383.1098,459,10761.268374
390.80972,419,10762.873491
234.70972,354,10764.213444
42.940067,106,10764.712781
231.73962,356,10767.137204
419.90976,434,10768.838374
45.08004,87,10769.297308
183.6296,292,10770.53651
183.72974,287,10771.71464
183.87982,292,10772.896025
46.270004,113,10773.412252
109.920006,183,10774.202457
124.20991,209,10776.049267
77.479996,137,10776.699188
45.45002,105,10777.197868
383.09958,405,10778.792451
46.980003,112,10779.294342
75.750015,135,10779.91381
186.0599,289,10781.098635
113.80994,179,10781.862706
186.33966,301,10783.084923
235.0596,359,10785.469532
183.29991,290,10786.652909
183.01973,298,10787.86035
413.97974,462,10789.607092
383.83963,376,10791.113009
107.03004,192,10791.935225
49.580017,112,10792.43142
223.01956,328,10794.760863
201.42973,312,10796.068628
48.640034,91,10796.550536
182.8098,299,10797.73293
412.91974,433,10799.407507
184.37973,292,10800.588571
54.520035,103,10801.110518
383.3396,376,10802.610232
96.53999,171,10804.418061
107.32995,182,10805.204334
420.99005,436,10806.829174
99.199974,175,10807.599134
236.8293,372,10809.10457
42.97006,103,10809.593603
46.010017,109,10810.141204
53.73004,107,10810.625122
231.97968,367,10812.078311
53.410057,99,10813.538851
406.84985,425,10815.157957
54.260033,99,10815.647101
407.5599,424,10817.326647
377.81985,388,10818.854579
379.35968,389,10820.339247
382.73956,376,10822.795989
70.93,127,10823.400313
411.59985,425,10825.043415
182.67972,282,10826.228768
46.260017,104,10826.747196
102.49997,190,10827.539139
97.72994,172,10828.296854
181.04974,295,10829.463989
418.41986,433,10832.162752
182.13976,286,10833.283548
409.94977,435,10834.990243
382.03967,396,10836.57337
199.6297,312,10837.819378
381.0497,390,10839.382474
104.489944,191,10841.168761
159.8199,278,10842.261122
384.0399,416,10843.903003
160.61983,273,10845.045075
48.71003,99,10845.554803
45.02002,108,10846.075369
410.03986,416,10847.752381
51.60005,95,10848.225566
413.10965,479,10851.065013
222.88954,361,10852.50467
223.79967,360,10853.922705
180.42969,287,10855.12617
234.28947,381,10856.659979
410.8399,416,10858.304958
103.79991,185,10860.253191
105.86994,193,10861.076423
415.13986,431,10862.727476
377.5495,380,10864.205725
379.7197,393,10865.779098
177.00974,289,10866.926912
163.45988,259,10869.021069
52.200066,95,10869.480457
168.44987,270,10870.609252
383.62982,422,10872.179926
223.08963,361,10873.630406
232.00963,354,10875.032945
50.980034,102,10875.545905
406.04996,425,10877.134379
411.78976,441,10879.962036
374.52972,397,10881.515292
183.39977,290,10882.807967
56.81006,99,10883.308729
235.13965,356,10884.725643
45.070038,88,10885.17803
379.0598,394,10887.771868
407.0597,434,10889.460968
182.52977,287,10890.651246
159.53976,271,10891.762685
236.03957,356,10893.199133
53.760017,99,10893.669515
410.9298,437,10895.408002
53.16005,104,10895.902427
413.5697,433,10898.507617
185.64975,300,10899.701869
386.98984,401,10901.259731
378.04947,380,10902.762701
111.04995,180,10903.533059
108.209984,184,10904.33448
42.950066,105,10904.836831
220.72955,357,10907.218529
44.560028,104,10907.740885
102.12001,188,10908.55511
67.19003,121,10909.123786
414.04993,440,10910.819343
44.23002,107,10911.343099
184.19977,300,10912.74274
220.15964,354,10914.107484
196.33958,316,10916.324209
197.54958,315,10917.627122
49.340057,91,10918.112977
405.3698,423,10919.770613
180.70966,289,10920.906944
157.78984,271,10922.041555
48.690033,111,10922.553333
219.73956,336,10923.958875
49.90004,100,10925.453794
78.31001,134,10926.137917
42.710075,109,10926.676037
49.320015,108,10927.235999
376.48944,386,10928.718049
221.5496,355,10930.145172
413.44998,450,10931.867796
416.38007,442,10933.595473
217.91959,358,10936.005492
51.34002,106,10936.528904
378.0395,381,10938.016354
183.02972,287,10939.160438
75.84997,135,10939.76152
228.13959,351,10941.11643
51.60003,100,10941.574792
98.119934,173,10942.303478
94.20997,174,10943.083296
45.680046,87,10944.484764
43.07006,103,10944.986082
75.89003,131,10945.567765
160.34976,270,10946.654495
179.60965,289,10947.965279
179.54968,295,10949.162665
197.12979,312,10950.426748
45.650017,105,10950.914279
73.24999,135,10951.598816
183.15976,289,10952.738472
227.82956,352,10955.029369
44.80001,110,10955.535851
106.23991,181,10956.354117
44.750023,105,10956.854676
73.67002,133,10957.459094
230.81958,353,10958.799954
75.52001,128,10959.41756
46.630005,112,10959.948576
409.3097,439,10961.662972
43.460052,104,10962.12125
78.63006,132,10963.746895
378.66953,398,10965.271446
96.64996,180,10966.081791
44.10002,110,10966.597743
168.9699,268,10967.671432
180.80971,299,10968.880895
411.8697,433,10970.534118
105.52994,182,10971.313345
231.79965,355,10973.72285
237.12956,357,10975.091392
415.92978,432,10976.743399
43.64003,106,10977.25513
102.779915,192,10978.15898
53.260063,99,10978.624564
75.680016,132,10979.254313
47.71003,99,10979.760199
122.20997,219,10980.674376
414.7897,441,10983.43227
161.5598,269,10984.481374
378.2696,393,10986.016274
185.00983,289,10987.220322
122.69988,210,10988.080861
167.55986,269,10989.128897
121.509865,219,10990.043592
51.08004,102,10990.561346
51.01004,99,10992.12521
227.91965,353,10993.477108
44.07003,103,10993.952662
112.40991,179,10994.735113
49.980026,102,10995.21767
96.409935,174,10995.992834
44.27002,113,10996.541421
219.85959,354,10997.908297
233.23962,356,10999.32335
50.58004,112,10999.863231
221.44955,355,11002.253035
164.95984,269,11003.328708
236.69963,355,11004.761277
377.8395,381,11006.233553
227.91962,353,11007.549137
157.18977,271,11008.596747
376.64944,380,11011.129365
47.23001,112,11011.68553
101.96995,193,11012.48659
44.720024,108,11013.028842
226.90964,354,11014.426114
376.25986,404,11016.008154
42.780045,112,11016.555102
47.060005,104,11017.081699
166.15988,269,11018.13241
220.70953,359,11020.600191
408.86966,433,11022.295874
182.0197,288,11023.432611
112.09991,180,11024.256812
44.270027,113,11024.811495
47.06002,104,11025.311661
226.01971,358,11026.773243
49.78002,102,11027.28916
180.45972,294,11028.48427
233.24971,360,11030.897947
42.36006,104,11031.419781
74.28002,132,11031.992708
408.0199,478,11033.801339
54.160027,99,11034.326921
406.3801,422,11035.978801
101.08996,191,11036.764962
73.890015,131,11037.341645
385.9898,401,11039.975169
416.23993,441,11041.651188
420.16992,438,11043.39133
44.460022,104,11043.884713
43.390045,111,11044.378726
75.83997,136,11044.996091
171.31964,258,11046.000519
383.5898,401,11048.615432
50.55001,105,11049.13046
109.33996,181,11049.876158
164.85988,274,11050.995376
381.03967,416,11052.633448
47.01004,99,11053.126266
183.68988,291,11054.376293
91.54992,180,11055.224849
75.43003,132,11055.887653
382.28973,401,11058.641233
77.030045,132,11059.240504
163.66992,273,11060.32476
75.94,136,11060.957526
231.48965,361,11062.374083
406.87967,452,11064.120179
183.32986,292,11065.316811
80.780045,132,11065.933859
98.97999,192,11067.758607
43.370064,103,11068.240359
110.61997,183,11069.025059
179.63977,296,11070.182497
408.30984,434,11071.855663
178.71985,298,11073.007469
73.66997,133,11073.628418
120.00996,219,11074.576128
403.62988,437,11077.285349
417.27008,443,11078.984746
375.8894,381,11080.494777
198.27974,312,11081.724168
40.42006,108,11082.319121
48.540024,106,11082.846157
374.3698,393,11084.403113
44.37001,113,11084.964583
118.70994,219,11086.905669
44.360023,104,11087.425997
44.83,107,11087.974468
410.2303,422,11089.593924
156.60977,269,11090.691337
44.850006,110,11091.238602
45.380035,102,11091.743865
219.13956,356,11093.198967
102.279945,192,11093.974946
94.129944,172,11094.723385
223.12955,357,11097.092098
72.24998,135,11097.743528
49.489998,111,11098.261206
44.74002,106,11098.787102
183.16989,303,11100.011192
99.40997,189,11100.827114
157.36981,273,11101.976142
45.38999,111,11102.521216
48.850006,105,11103.002659
157.23978,276,11104.161961
52.18004,102,11104.712364
43.160057,104,11105.188008
166.46982,268,11107.230483
49.27002,103,11107.735228
421.57022,438,11109.470574
42.65007,105,11109.976054
43.970016,113,11110.520198
52.11003,109,11111.05559
51.18004,102,11111.564073
183.02979,287,11112.706138
101.419945,188,11113.516307
182.85994,294,11114.738624
419.4299,437,11117.359001
50.830032,107,11117.908287
51.330032,107,11118.417698
50.800056,100,11118.921614
159.53984,271,11120.043478
44.78003,102,11120.511452
403.74982,435,11122.218675
50.95002,105,11122.738327
51.27002,103,11123.274653
42.700066,110,11123.786494
188.84978,290,11125.926239
235.5497,365,11127.334435
121.7299,207,11128.234629
383.88986,401,11129.780587
208.32962,322,11131.015075
409.08972,441,11132.718188
44.51001,109,11133.228127
421.20996,434,11135.855184
412.93967,436,11137.587265
177.12973,287,11138.747773
188.25966,299,11139.925121
166.75978,269,11141.074549
233.83975,356,11142.470203
164.41986,273,11144.625412
121.109856,219,11145.563484
114.16993,183,11146.342287
53.21006,99,11146.813042
46.260025,109,11147.353959
43.290062,111,11147.902999
47.400032,100,11148.441589
42.49006,111,11148.951156
169.00983,269,11150.053331
113.95997,184,11150.847469
43.35006,105,11151.328253
418.92984,437,11153.966843
160.12987,277,11155.102944
188.66974,288,11156.292758
47.900024,100,11156.776105
47.04003,101,11157.295065
181.35974,294,11158.535045
182.43967,296,11159.758325
98.20998,189,11160.573933
224.09958,360,11162.023405
180.3898,291,11164.138179
417.48975,441,11165.812037
208.33975,321,11167.170386
43.680077,112,11167.708426
380.65942,399,11169.267528
51.890038,111,11169.780413
232.6896,356,11171.20851
424.14038,431,11173.857197
113.48995,181,11174.694862
121.799904,210,11175.564516
165.62985,272,11176.721417
43.690056,111,11177.258847
44.480026,112,11177.77606
158.65984,274,11178.814941
76.80002,130,11179.453995
410.21973,423,11181.153198
112.40994,179,11182.887963
105.98997,196,11183.745161
379.79956,390,11185.319102
123.52987,207,11186.199147
422.9403,436,11187.891505
237.52962,357,11189.297071
411.62976,437,11191.929024
46.13002,107,11192.449008
414.10974,439,11194.127508
71.08005,122,11194.725588
179.08969,291,11195.871211
46.170013,113,11196.377335
76.76998,133,11197.030198
44.290016,111,11197.556945
74.680016,132,11198.178567
49.880035,102,11198.698836
52.620033,108,11199.217393
182.27975,282,11201.444306
415.6198,433,11203.076416
166.65984,269,11204.191642
181.93971,291,11205.429188
49.72003,108,11205.965786
106.31996,188,11206.77797
45.09001,111,11207.305401
51.970016,103,11207.803497
410.50977,439,11209.433695
417.5597,434,11212.165906
412.10965,439,11213.814636
52.31005,99,11214.293143
235.94968,365,11215.780619
101.86996,193,11216.573636
185.98984,291,11217.783969
375.35956,404,11220.735894
182.05981,294,11222.021612
50.22003,108,11222.586527
46.310028,109,11223.117615
43.79004,111,11223.662658
380.92947,377,11225.140446
166.36984,268,11226.19574
46.770035,103,11226.714337
412.5196,423,11228.428699
423.7701,433,11231.161188
126.00999,214,11232.033365
111.58997,186,11232.849614
180.98979,291,11234.051576
122.609886,219,11234.968781
52.280037,102,11235.47605
44.58001,112,11235.978197
76.14997,135,11236.57446
376.72955,382,11238.115911
171.04988,270,11240.197644
46.840034,106,11240.706043
112.38996,186,11241.483632
166.47983,267,11242.590492
425.5801,432,11244.234755
226.17966,332,11245.547111
182.1197,288,11246.708777
76.49002,131,11247.337147
114.13998,186,11249.112171
382.36957,398,11250.621427
170.05988,269,11251.698667
381.8296,377,11253.1545
423.81985,433,11254.829483
53.960037,99,11255.349047
126.15995,219,11256.263193
381.59967,395,11258.753334
96.90997,174,11259.530605
45.280006,112,11260.10438
184.56978,293,11261.295107
190.5598,289,11262.414774
412.74976,435,11264.105709
184.1398,281,11265.27896
189.03976,291,11267.388042
417.6497,435,11269.049966
417.5396,436,11270.694623
51.940033,106,11271.1933
110.99998,185,11271.971264
409.69992,420,11273.633553
190.34981,290,11274.812633
51.590042,101,11275.298281
73.77006,123,11276.843513
382.72952,377,11278.420135
52.56002,99,11278.920937
239.3598,359,11280.303368
187.09982,300,11281.569446
184.46976,283,11282.667766
220.21947,333,11283.995897
53.790054,96,11284.479436
235.37968,372,11287.066459
398.29935,455,11288.764569
188.72977,292,11289.916573
112.28997,186,11290.705466
168.27989,272,11291.851221
425.88013,442,11293.49967
113.43998,186,11295.262423
420.81003,434,11296.870645
187.57977,302,11298.050473
230.32971,357,11299.440765
186.1097,299,11300.599407
76.780014,132,11301.212504
380.12952,377,11302.701028
52.570053,103,11303.251403
51.780045,102,11304.704603
99.55997,169,11305.439323
380.0796,382,11306.906525
109.90998,184,11307.679348
188.82983,292,11308.828893
107.93995,181,11309.618511
168.61993,278,11310.670604
399.58966,416,11312.333618
52.060005,99,11313.801306
419.57968,432,11315.49246
163.81985,278,11316.693439
423.36002,444,11318.431028
380.53955,376,11319.980324
51.86001,99,11320.475023
105.46996,193,11321.26147
424.16006,439,11323.944552
237.09962,365,11325.457242
103.98997,191,11326.265854
187.47977,292,11327.368051
113.38996,186,11328.113601
111.58999,186,11328.999163
53.560043,99,11329.489184
108.28004,192,11330.349524
381.57977,392,11332.85283
420.18,442,11334.588137
378.0795,377,11336.01051
188.82976,292,11337.17118
418.8699,433,11338.886286
188.54968,290,11340.082989
166.3499,275,11342.112675
74.66001,134,11342.757863
188.58977,291,11343.911217
168.8199,273,11344.973804
418.26993,433,11346.658625
419.35986,434,11348.385901
172.01985,268,11349.453682
189.09981,300,11351.778697
379.72943,377,11353.286884
53.360023,99,11353.774584
184.9697,283,11354.961463
234.6697,363,11356.384863
44.500008,110,11356.938002
53.260017,99,11357.403435
79.620026,133,11358.003911
73.69002,131,11358.579406
110.30996,184,11359.39684
80.02001,133,11361.110236
169.82991,272,11362.208011
55.510017,99,11362.699482
56.710052,99,11363.185437
189.34967,290,11364.403947
380.73947,376,11365.903447
201.67969,312,11367.150535
418.93976,451,11368.991446
50.610046,99,11370.459137
220.53964,326,11371.731485
396.49887,480,11373.638561
381.76978,433,11375.247115
110.29998,185,11376.009014
165.47977,267,11377.110908
54.08004,107,11377.642759
164.87979,267,11379.828884
221.33958,326,11381.083264
188.65984,299,11382.317916
380.6997,395,11383.956315
102.40997,189,11384.799388
169.5099,274,11385.922893
179.55975,294,11387.152935
51.83004,102,11387.671606
53.86004,99,11388.152456
172.98987,271,11390.263077
121.879906,212,11391.116827
382.88962,406,11392.761115
420.71964,438,11394.48386
423.91998,433,11396.158169
46.89003,106,11396.74332
50.320015,108,11397.272975
51.630028,107,11398.823617
113.97994,182,11399.62118
45.280037,87,11400.062926
75.329994,137,11400.684365
397.9395,426,11402.380477
419.7598,434,11404.023279
182.15979,284,11405.141311
179.41982,298,11406.300211
421.10992,434,11408.943603
52.820038,108,11409.454334
170.50981,274,11410.619059
52.32003,103,11411.117919
44.480003,112,11411.67438
49.99003,96,11412.145817
52.250046,105,11412.657466
166.5799,272,11413.74136
237.48958,361,11415.231491
52.340034,106,11415.740301
188.40965,289,11417.889339
187.90979,299,11419.116667
115.88993,181,11419.905264
45.160027,104,11420.40893
48.94005,101,11420.895669
185.99974,300,11422.13849
235.86949,403,11423.792573
75.10002,130,11424.383514
56.210045,99,11424.878387
421.81006,434,11427.56638
108.630104,192,11428.436514
45.55002,105,11428.976855
51.14003,106,11429.476276
101.59999,180,11430.252918
50.810028,99,11430.731173
173.59981,270,11431.812831
43.970024,103,11432.344161
184.43976,296,11433.526009
173.43991,276,11434.633873
51.96003,99,11435.133315
102.41,169,11435.893597
400.87967,417,11438.599001
189.11977,298,11439.839045
239.16972,353,11441.251017
44.530014,107,11441.794341
124.31988,208,11442.596626
116.14994,185,11443.361455
223.17961,332,11444.693617
239.84956,355,11447.120424
385.48965,386,11448.617026
42.940063,106,11449.110534
173.77989,272,11450.269205
126.369865,208,11451.156689
421.89972,440,11452.800431
101.15998,174,11453.51192
171.86987,278,11454.652857
399.18967,416,11457.196513
104.76994,193,11458.090251
53.50003,110,11458.587111
224.5496,335,11459.898883
423.36996,433,11461.554982
108.20011,200,11462.410917
217.71967,323,11463.704568
426.13037,442,11466.455543
179.55971,294,11467.619595
183.12982,287,11468.815181
182.30937,289,11469.947913
44.680008,112,11470.476597
47.229996,112,11470.997532
184.27977,292,11472.166134
190.05983,299,11473.329102
183.50981,309,11475.503546
46.090004,111,11476.084633
47.16004,89,11476.525944
232.79964,360,11477.99714
52.110054,99,11478.474693
48.230003,112,11478.9939
100.10996,189,11479.790758
124.249886,210,11480.613338
173.08981,271,11481.736428
379.6295,377,11484.187117
182.15977,294,11485.396086
122.75988,219,11486.273711
115.18995,181,11487.031586
52.03003,107,11487.542121
101.37997,192,11488.387127
181.67973,282,11489.51583
223.51965,323,11490.759173
115.03997,186,11491.552505
105.90997,194,11492.355416
110.03997,181,11494.117872
44.040016,106,11494.634113
179.16963,293,11495.803382
218.66968,323,11497.035998
168.2697,268,11498.086464
49.710014,109,11498.590732
396.28967,416,11500.210151
44.820015,108,11500.723922
414.32974,447,11503.480584
179.84973,295,11504.710276
46.630043,112,11505.236521
182.8597,294,11506.422936
51.990044,101,11506.92031
185.19966,290,11508.102598
41.68006,112,11508.703514
404.27966,422,11510.325367
416.00974,439,11513.001359
181.71974,293,11514.192704
103.47994,192,11514.997522
186.42976,292,11516.126658
172.9399,276,11517.248189
104.409966,194,11518.045991
396.28964,401,11519.590254
52.870033,108,11520.122405
48.429993,112,11520.682644
183.48984,291,11522.751468
186.95967,294,11523.917562
49.220024,108,11524.43592
46.479996,112,11524.960053
187.7797,292,11526.161111
171.63983,271,11527.281584
185.00977,299,11528.448422
169.29988,275,11529.545765
77.599976,135,11531.160221
424.1003,450,11532.876088
423.84024,451,11534.624273
76.15,135,11535.290414
49.030037,107,11535.815688
53.37004,98,11536.266128
426.70038,445,11537.905923
102.999954,190,11538.740855
180.05972,294,11540.887566
181.5198,298,11542.121531
45.35003,105,11542.644331
183.79977,290,11543.846659
107.53,192,11544.682916
43.380028,112,11545.216079
101.84998,175,11545.989229
180.75974,294,11547.214446
43.160057,104,11547.71225
97.93998,171,11548.454625
190.53981,291,11550.6341
418.70978,434,11552.275784
185.0896,291,11553.456084
52.230034,107,11553.995018
405.02985,432,11555.621662
396.58966,401,11557.194647
179.53975,291,11559.361332
99.600006,180,11560.123565
417.77972,447,11561.870088
47.329994,112,11562.401182
233.91977,363,11563.807188
397.81876,503,11565.866617
44.579994,112,11566.409043
200.5297,317,11568.718524
119.439964,216,11569.583575
395.03967,401,11571.215513
178.01968,288,11572.394304
96.72,173,11573.176118
178.70961,289,11574.370444
168.42984,272,11575.492334
183.08966,291,11576.674825
47.750046,90,11577.139718
235.80966,364,11579.604279
395.7898,401,11581.201938
411.72974,417,11582.766769
414.34964,445,11584.477111
381.32944,392,11586.091216
175.76967,293,11588.332447
428.8803,442,11590.004756
103.87992,192,11590.814593
185.20978,299,11592.04086
184.74074,516,11593.94107
102.27001,173,11594.700524
51.800034,110,11595.224135
419.95972,434,11597.95679
113.019966,183,11598.722607
172.01985,268,11599.802329
97.1,175,11600.775292
103.00995,189,11601.565987
219.46967,323,11602.836692
123.25999,219,11603.737045
43.290077,111,11604.303112
234.46962,363,11606.708406
43.500053,110,11607.2488
180.70982,289,11608.365711
75.98006,132,11609.028673
52.09001,111,11609.536662
222.34964,325,11610.804415
77.52998,137,11611.448107
231.38957,361,11612.872438
182.79965,290,11614.072632
179.85979,294,11616.250343
222.11966,328,11617.531839
104.1,175,11618.375172
50.760048,104,11618.89156
182.9097,284,11619.996096
113.30993,184,11620.805405
51.560036,104,11621.29236
419.9297,437,11623.01853
125.25999,219,11623.928249
164.17975,267,11625.962666
101.67,173,11626.709285
169.69989,275,11627.903521
381.3596,404,11629.490813
170.46985,268,11630.616546
49.380013,112,11631.168227
381.7695,383,11632.703123
106.90995,194,11633.558481
51.700027,110,11635.108812
98.26001,169,11635.858089
187.63976,291,11637.004036
125.12,233,11637.94882
424.6701,448,11639.700054
425.10007,480,11641.506907
50.580032,102,11642.041816
183.12967,302,11644.358165
46.83,112,11644.909129
186.32977,307,11646.087812
187.7097,299,11647.268942
51.910034,109,11647.81987
44.68,112,11648.383242
181.65982,294,11649.57578
182.40968,289,11650.743248
374.2795,407,11652.34037
182.68976,286,11654.445646
54.16004,99,11654.948999
45.96003,104,11655.444191
99.950005,170,11656.182435
181.73973,286,11657.343852
114.31997,183,11658.115141
112.83996,181,11658.863135
170.3599,274,11659.98342
123.69991,210,11660.876314
184.29979,290,11662.067725
101.39996,180,11663.793729
167.46992,263,11664.836179
111.62997,182,11665.603024
